,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
494,50,3,5,13,193,Georgia,Macon County,14740,14743,14644,14452,14297,13973,13822,13689,13483,13255,13153,12934,12712,-99,-192,-155,-324,-151,-133,-206,-228,-102,-219,-222,34,155,154,126,121,142,140,146,120,133,131,52,151,142,134,153,156,149,174,162,154,180,-18,4,12,-8,-32,-14,-9,-28,-42,-21,-49,7,20,19,4,5,7,8,1,0,0,0,-93,-218,-190,-326,-128,-125,-207,-201,-60,-198,-174,-86,-198,-171,-322,-123,-118,-199,-200,-60,-198,-174,5,2,4,6,4,-1,2,0,0,0,1,1960,1960,1960,1954,1940,1883,1905,1914,1902,1939,1894,1893,10.65438548,10.71341612,8.914043155,8.706601907,10.32314347,10.30472545,10.9207869,9.088155105,10.19664967,10.21601809,10.3794336,9.878604473,9.480014149,11.00917431,11.34091818,10.96717209,13.01518438,12.26900939,11.80664699,14.03727677,0.274951883,0.834811646,-0.565970994,-2.302572405,-1.017774708,-0.662446636,-2.094397487,-3.180854287,-1.609997317,-3.821258676,1.374759417,1.321785106,0.282985497,0.359776938,0.508887354,0.588841454,0.07479991,0.0,0.0,0.0,-14.98487765,-13.21785106,-23.063318,-9.21028962,-9.087274181,-15.23627263,-15.03478196,-4.544077552,-15.1799747,-13.56936754,-13.61011823,-11.89606595,-22.78033251,-8.850512682,-8.578386827,-14.64743118,-14.95998205,-4.544077552,-15.1799747,-13.56936754
495,50,3,5,13,195,Georgia,Madison County,28120,28174,28221,28186,28081,28213,28376,28431,28833,29253,29653,29925,30457,47,-35,-105,132,163,55,402,420,400,272,532,91,325,318,334,346,352,332,345,339,333,355,42,285,284,289,309,295,268,294,287,324,320,49,40,34,45,37,57,64,51,52,9,35,2,15,17,30,16,30,13,5,3,5,2,-1,-91,-157,62,114,-29,325,363,346,258,498,1,-76,-140,92,130,1,338,368,349,263,500,-3,1,1,-5,-4,-3,0,1,-1,0,-3,204,216,250,209,210,251,241,250,254,250,248,248,11.52339249,11.30325057,11.86627349,12.22852498,12.39283891,11.59541771,11.87893813,11.50986317,11.17862298,11.75847107,10.1051288,10.09472693,10.26752407,10.92085034,10.38604397,9.360156468,10.12292119,9.744338438,10.87649804,10.59918519,1.418263691,1.208523646,1.598749423,1.307674636,2.006794937,2.235261246,1.75601694,1.765524734,0.302124945,1.15928588,0.531848884,0.604261823,1.065832948,0.565480924,1.056207862,0.454037441,0.172158524,0.101857196,0.167847192,0.066244907,-3.226549896,-5.58053566,2.202721427,4.029051583,-1.021000933,11.35093602,12.49870881,11.74752996,8.660915103,16.49498195,-2.694701012,-4.976273837,3.268554375,4.594532506,0.035206929,11.80497346,12.67086734,11.84938716,8.828762295,16.56122686
496,50,3,5,13,197,Georgia,Marion County,8742,8738,8741,8699,8672,8581,8636,8561,8490,8438,8392,8413,8516,3,-42,-27,-91,55,-75,-71,-52,-46,21,103,24,103,99,82,94,86,88,87,81,91,83,32,75,88,60,77,84,77,86,95,68,108,-8,28,11,22,17,2,11,1,-14,23,-25,4,20,21,-1,-3,4,17,13,18,-5,3,8,-90,-62,-112,40,-82,-99,-67,-50,3,126,12,-70,-41,-113,37,-78,-82,-54,-32,-2,129,-1,0,3,0,1,1,0,1,0,0,-1,79,79,75,75,77,74,76,74,67,79,76,75,11.81192661,11.39830752,9.50559323,10.91944009,10.00174449,10.32197525,10.27882798,9.625668449,10.83011009,9.805658929,8.600917431,10.13182891,6.95531212,8.944647732,9.769145781,9.031728344,10.16068053,11.28936423,8.092829515,12.75917065,3.211009174,1.266478614,2.550281111,1.974792356,0.232598709,1.290246906,0.118147448,-1.663695781,2.737280571,-2.953511725,2.293577982,2.417822808,-0.115921869,-0.348492769,0.465197418,1.994017946,1.535916824,2.139037433,-0.595060994,0.354421407,-10.32110092,-7.138334005,-12.98324929,4.64657025,-9.536547072,-11.61222216,-7.915879017,-5.941770648,0.357036596,14.8856991,-8.027522936,-4.720511197,-13.09917116,4.298077482,-9.071349654,-9.618204211,-6.379962193,-3.802733214,-0.238024398,15.2401205
497,50,3,5,13,199,Georgia,Meriwether County,21992,21976,21817,21596,21331,21214,21201,21167,21052,21011,21061,21112,21164,-159,-221,-265,-117,-13,-34,-115,-41,50,51,52,60,243,282,209,258,280,242,261,254,234,234,86,252,230,242,257,262,289,298,264,282,307,-26,-9,52,-33,1,18,-47,-37,-10,-48,-73,1,2,2,0,1,2,2,-1,-1,-2,-1,-142,-214,-323,-84,-10,-52,-69,0,62,100,127,-141,-212,-321,-84,-9,-50,-67,-1,61,98,126,8,0,4,0,-5,-2,-1,-3,-1,1,-1,253,259,260,268,249,248,245,245,245,247,245,245,11.1948034,13.13858411,9.824891292,12.16550749,13.21752266,11.46403278,12.40995649,12.07453889,11.09714746,11.0701107,11.60942575,10.71586647,11.37618992,12.11835436,12.36782477,13.69051849,14.16922236,12.54991443,13.37348541,14.52360678,-0.414622348,2.422717637,-1.551298625,0.04715313,0.849697885,-2.226485705,-1.759265863,-0.475375547,-2.276337941,-3.453496073,0.0921383,0.093181448,0.0,0.04715313,0.094410876,0.094744073,-0.047547726,-0.047537555,-0.094847414,-0.047308165,-9.858798056,-15.04880378,-3.948760136,-0.471531298,-2.454682779,-3.268670504,0.0,2.947328389,4.742370711,6.008137004,-9.766659756,-14.95562234,-3.948760136,-0.424378168,-2.360271903,-3.173926431,-0.047547726,2.899790835,4.647523297,5.960828839
498,50,3,5,13,201,Georgia,Miller County,6125,6127,6133,6072,6004,5900,5943,5847,5875,5816,5646,5667,5622,6,-61,-68,-104,43,-96,28,-59,-170,21,-45,10,90,73,67,67,64,62,59,72,70,66,10,89,71,86,64,89,89,96,85,79,91,0,1,2,-19,3,-25,-27,-37,-13,-9,-25,1,1,4,0,0,0,0,0,0,0,0,6,-63,-76,-87,42,-72,56,-22,-158,30,-19,7,-62,-72,-87,42,-72,56,-22,-158,30,-19,-1,0,2,2,-2,1,-1,0,1,0,-1,168,171,183,171,173,152,138,127,145,125,127,127,14.74805408,12.09009606,11.25672043,11.31470067,10.85665819,10.57839959,10.09323411,12.56325249,12.37514364,11.6927983,14.58418681,11.75886055,14.44892473,10.80807228,15.09754029,15.18512199,16.4228894,14.83161752,13.96623354,16.12188856,0.163867268,0.331235508,-3.192204301,0.506628388,-4.240882103,-4.606722402,-6.32965529,-2.268365032,-1.591089897,-4.429090265,0.163867268,0.662471017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.32363785,-12.58694932,-14.61693548,7.092797433,-12.21374046,9.554683501,-3.763578821,-27.56935962,5.303632989,-3.366108601,-10.15977059,-11.9244783,-14.61693548,7.092797433,-12.21374046,9.554683501,-3.763578821,-27.56935962,5.303632989,-3.366108601
499,50,3,5,13,205,Georgia,Mitchell County,23498,23500,23502,23399,23086,22990,22712,22449,22443,22313,22156,21846,21602,2,-103,-313,-96,-278,-263,-6,-130,-157,-310,-244,77,300,294,289,244,280,260,262,244,241,215,74,234,222,236,218,262,242,254,286,283,259,3,66,72,53,26,18,18,8,-42,-42,-44,0,-7,-1,3,6,28,26,16,13,11,10,1,-162,-396,-152,-316,-313,-48,-154,-128,-279,-208,1,-169,-397,-149,-310,-285,-22,-138,-115,-268,-198,-2,0,12,0,6,4,-2,0,0,0,-2,2135,2156,2174,2162,2182,2180,2092,2224,2248,2179,2108,2108,12.7929042,12.64924169,12.54449171,10.67786968,12.40007972,11.58335561,11.70792743,10.9739369,10.95404754,9.896888234,9.978465278,9.551468216,10.24394479,9.540063892,11.60293173,10.78143099,11.35043346,12.86289325,12.86305168,11.92229792,2.814438925,3.097773475,2.300546923,1.137805785,0.797147982,0.801924619,0.357493967,-1.888956352,-1.909004136,-2.025409685,-0.298501098,-0.043024632,0.130219637,0.262570566,1.240007972,1.158335561,0.714987935,0.584676966,0.499977274,0.460320383,-6.908168269,-17.03775411,-6.597794947,-13.82871647,-13.86151768,-2.138465651,-6.88175887,-5.756819357,-12.68124176,-9.574663966,-7.206669367,-17.08077875,-6.46757531,-13.5661459,-12.62150971,-0.98013009,-6.166770936,-5.172142391,-12.18126449,-9.114343583
500,50,3,5,13,207,Georgia,Monroe County,26424,26121,26133,26301,26336,26585,26637,26683,26880,27153,27523,27677,28042,12,168,35,249,52,46,197,273,370,154,365,73,272,298,263,278,261,270,276,256,274,245,86,237,229,254,251,256,278,301,312,314,346,-13,35,69,9,27,5,-8,-25,-56,-40,-101,1,5,6,-3,8,-4,5,4,2,1,4,27,129,-39,244,22,49,202,294,426,192,466,28,134,-33,241,30,45,207,298,428,193,470,-3,-1,-1,-1,-5,-4,-2,0,-2,1,-4,1208,1189,1155,1167,1137,1219,1189,1065,1131,1200,1157,1153,10.37494755,11.32283375,9.93934355,10.44680771,9.789947487,10.08158617,10.21597912,9.364254883,9.927536232,8.794127676,9.039935919,8.701103786,9.599213923,9.432189696,9.6024006,10.38029983,11.14133955,11.41268564,11.37681159,12.41946194,1.335011634,2.621729962,0.340129627,1.014618015,0.187546887,-0.298713664,-0.925360428,-2.048430756,-1.449275362,-3.625334267,0.190715948,0.227976518,-0.113376542,0.30062756,-0.150037509,0.18669604,0.148057669,0.073158241,0.036231884,0.143577595,4.92047145,-1.48184737,9.221292115,0.82672579,1.83795949,7.542520023,10.88223863,15.58270539,6.956521739,16.72678978,5.111187398,-1.253870851,9.107915572,1.12735335,1.687921981,7.729216063,11.0302963,15.65586363,6.992753623,16.87036738
501,50,3,5,13,209,Georgia,Montgomery County,9123,9177,9140,9027,8883,8954,8978,8939,8996,9032,9157,9148,9012,-37,-113,-144,71,24,-39,57,36,125,-9,-136,33,112,103,110,95,79,93,86,105,98,98,34,86,75,91,65,108,80,85,96,85,98,-1,26,28,19,30,-29,13,1,9,13,0,0,-1,4,11,3,4,12,7,7,7,5,-38,-139,-183,40,-7,-14,34,28,107,-29,-140,-38,-140,-179,51,-4,-10,46,35,114,-22,-135,2,1,7,1,-2,0,-2,0,2,0,-1,732,713,685,612,683,723,747,747,747,813,806,806,12.33004899,11.50195422,12.33391265,10.59558332,8.818440587,10.37078338,9.540714444,11.54543955,10.70745698,10.79295154,9.467716189,8.37520938,10.20350956,7.249609636,12.05558966,8.921103987,9.429775904,10.55583045,9.287080033,10.79295154,2.862332801,3.126744835,2.130403095,3.345973678,-3.237149076,1.449679398,0.11093854,0.989609104,1.420376946,0.0,-0.110089723,0.446677834,1.233391265,0.334597368,0.446503321,1.338165598,0.77656978,0.76969597,0.764818356,0.550660793,-15.30247151,-20.43551089,4.485059147,-0.780727192,-1.562761623,3.791469194,3.106279121,11.76535269,-3.168533188,-15.4185022,-15.41256124,-19.98883305,5.718450412,-0.446129824,-1.116258302,5.129634792,3.882848902,12.53504866,-2.403714832,-14.86784141
502,50,3,5,13,211,Georgia,Morgan County,17868,17867,17897,17906,17807,17681,17894,17947,18097,18374,18808,19239,19636,30,9,-99,-126,213,53,150,277,434,431,397,57,198,183,151,207,188,189,223,197,211,210,24,193,170,186,175,189,190,192,191,173,168,33,5,13,-35,32,-1,-1,31,6,38,42,-1,-2,-3,-1,-1,0,2,3,1,0,3,-1,7,-110,-90,179,54,150,243,430,394,353,-2,5,-113,-91,178,54,152,246,431,394,356,-1,-1,1,0,3,0,-1,0,-3,-1,-1,154,157,167,155,143,147,145,139,144,163,163,163,11.06052565,10.24836894,8.509918846,11.63738581,10.49077872,10.48718233,12.22889419,10.5965252,11.09154467,10.80385852,10.78121945,9.520342732,10.48241659,9.838369642,10.54658073,10.54267007,10.52891338,10.27378839,9.094015297,8.643086817,0.279306203,0.728026209,-1.972497746,1.799016163,-0.055802014,-0.055487737,1.699980807,0.322736808,1.997529372,2.160771704,-0.111722481,-0.168006048,-0.056357078,-0.056219255,0.0,0.110975474,0.164514272,0.053789468,0.0,0.154340836,0.391028685,-6.160221768,-5.07213706,10.06324666,3.01330878,8.323160582,13.325656,23.12947125,20.71122559,18.1607717,0.279306203,-6.328227816,-5.128494139,10.00702741,3.01330878,8.434136056,13.49017027,23.18326072,20.71122559,18.31511254
503,50,3,5,13,213,Georgia,Murray County,39628,39628,39532,39363,39311,39173,39212,39426,39322,39761,39836,39996,40032,-96,-169,-52,-138,39,214,-104,439,75,160,36,110,500,487,518,520,498,484,513,480,491,465,85,345,326,370,368,361,378,397,382,390,455,25,155,161,148,152,137,106,116,98,101,10,-1,-3,1,10,4,70,39,9,3,0,2,-125,-321,-214,-300,-109,11,-249,315,-25,58,22,-126,-324,-213,-290,-105,81,-210,324,-22,58,24,5,0,0,4,-8,-4,0,-1,-1,1,2,254,255,255,255,228,230,264,177,259,273,272,273,12.67507447,12.38020185,13.2001427,13.26784461,12.66563239,12.29237568,12.97371116,12.06075606,12.30083175,11.62093267,8.745801382,8.287363042,9.42867336,9.389551572,9.181311834,9.600243816,10.04008447,9.598351697,9.770518088,11.37102014,3.929273085,4.092838803,3.771469344,3.878293041,3.484320558,2.692131864,2.933626696,2.462404362,2.530313659,0.249912531,-0.076050447,0.025421359,0.25482901,0.102060343,1.780309774,0.990501346,0.227608968,0.075379725,0.0,0.049982506,-8.137397807,-5.440170832,-7.644870292,-2.781144352,0.279762965,-6.323970133,7.966313873,-0.628164378,1.453051408,0.549807567,-8.213448254,-5.414749473,-7.390041282,-2.679084008,2.060072738,-5.333468787,8.193922841,-0.552784653,1.453051408,0.599790074
504,50,3,5,13,215,Georgia,Muscogee County,189885,190570,191122,195340,199077,203370,200746,198925,196354,193858,194362,196074,196442,552,4218,3737,4293,-2624,-1821,-2571,-2496,504,1712,368,831,3025,3336,3177,3115,3013,2994,2832,2830,2741,2794,390,1760,1746,1795,1840,1804,1974,1964,1972,2050,2102,441,1265,1590,1382,1275,1209,1020,868,858,691,692,164,272,1243,747,560,816,529,240,130,161,145,-29,2658,890,2075,-4607,-3900,-4138,-3623,-481,853,-481,135,2930,2133,2822,-4047,-3084,-3609,-3383,-351,1014,-336,-24,23,14,89,148,54,18,19,-3,7,12,7677,7735,7796,7643,7782,7687,7089,6444,6357,6360,6869,6861,15.65483799,16.91610656,15.78841438,15.4163656,15.07740116,15.14879364,14.51518662,14.57936222,14.04071346,14.23636234,9.108269377,8.853573756,8.920429274,9.106296212,9.027425057,9.987881977,10.06632292,10.15918809,10.50108084,10.71039142,6.546568615,8.062532802,6.867985101,6.310069386,6.049976105,5.16091166,4.448863695,4.420174128,3.539632616,3.525970916,1.407641631,6.302973756,3.712290066,2.771481456,4.083358562,2.676590459,1.230100561,0.669723353,0.824719032,0.738823386,13.75555682,4.512990059,10.31191685,-22.80038405,-19.51605195,-20.93711024,-18.56939305,-2.477976405,4.369474126,-2.450855507,15.16319845,10.81596382,14.02420691,-20.02890259,-15.43269339,-18.26051978,-17.33929249,-1.808253052,5.194193158,-1.712032121
505,50,3,5,13,217,Georgia,Newton County,99958,99964,100128,100446,100965,102060,103470,104920,106529,107903,109556,111894,113295,164,318,519,1095,1410,1450,1609,1374,1653,2338,1401,341,1377,1299,1313,1345,1304,1339,1393,1313,1383,1401,225,730,718,825,824,865,825,850,892,976,1049,116,647,581,488,521,439,514,543,421,407,352,3,24,58,62,59,77,108,67,54,47,45,54,-355,-103,557,832,933,989,768,1177,1890,1006,57,-331,-45,619,891,1010,1097,835,1231,1937,1051,-9,2,-17,-12,-2,1,-2,-4,1,-6,-2,1792,1801,1799,1797,1654,1705,1650,1491,1632,1637,1649,1649,13.7305932,12.89899757,12.93436769,13.08811366,12.51499592,12.6649925,12.99246381,12.07583958,12.49040415,12.44288131,7.279108957,7.129699967,8.127077946,8.018294166,8.301741926,7.803300087,7.927921206,8.203845323,8.814630842,9.316618485,6.45148424,5.769297605,4.807289743,5.069819491,4.213253995,4.861692418,5.064542606,3.871994261,3.675773312,3.126262828,0.239313171,0.575936766,0.610762221,0.574125432,0.738998992,1.02152292,0.62490673,0.496645345,0.424475051,0.399664282,-3.539840657,-1.022784257,5.487008989,8.096141683,8.954364413,9.354501558,7.163109984,10.82502909,17.06931587,8.93471706,-3.300527486,-0.446847491,6.09777121,8.670267114,9.693363405,10.37602448,7.788016714,11.32167443,17.49379092,9.334381342
506,50,3,5,13,219,Georgia,Oconee County,32808,32840,32935,33269,33521,34084,35077,35861,36928,38122,39500,40296,41124,95,334,252,563,993,784,1067,1194,1378,796,828,98,307,314,341,315,341,349,367,359,355,345,72,211,195,222,194,224,260,243,269,289,293,26,96,119,119,121,117,89,124,90,66,52,7,23,15,8,6,13,75,73,106,-2,28,62,217,113,434,857,654,904,1000,1185,739,755,69,240,128,442,863,667,979,1073,1291,737,783,0,-2,5,2,9,0,-1,-3,-3,-7,-7,117,128,149,148,143,114,117,126,151,143,147,147,9.274364087,9.40260518,10.08801124,9.109180029,9.614029152,9.58936103,9.780146569,9.24995491,8.897689107,8.474576271,6.374237206,5.839197485,6.567561571,5.610098177,6.315373989,7.143936584,6.475682878,6.93102471,7.243470851,7.197248833,2.900126881,3.563407696,3.520449671,3.499081853,3.298655164,2.445424446,3.304463691,2.3189302,1.654218257,1.277327438,0.694822065,0.449169037,0.236668885,0.173508191,0.36651724,2.060750938,1.945369754,2.731184458,-0.050127826,0.687791697,6.555495136,3.383740081,12.83928704,24.78275329,18.43863656,24.83891797,26.64890073,30.53258097,18.52223169,18.54581184,7.250317201,3.832909118,13.07595592,24.95626148,18.8051538,26.89966891,28.59427049,33.26376543,18.47210387,19.23360354
507,50,3,5,13,221,Georgia,Oglethorpe County,14899,14874,14891,14700,14500,14415,14532,14722,14710,14851,15034,15222,15383,17,-191,-200,-85,117,190,-12,141,183,188,161,39,156,146,141,169,157,175,136,183,160,146,38,127,123,110,143,151,149,155,159,145,189,1,29,23,31,26,6,26,-19,24,15,-43,1,8,20,5,2,5,-2,-1,1,0,0,17,-229,-248,-122,93,179,-36,160,159,173,205,18,-221,-228,-117,95,184,-38,159,160,173,205,-2,1,5,1,-4,0,0,1,-1,0,-1,177,177,173,177,170,177,177,170,176,177,217,218,10.54374641,10.0,9.7527235,11.67651225,10.7335749,11.89181843,9.20131254,12.24694663,10.5764146,9.540924686,8.583690987,8.424657534,7.608507695,9.880125747,10.32337458,10.12503398,10.48679003,10.64078969,9.584875727,12.35092305,1.960055422,1.575342466,2.144215805,1.7963865,0.410200315,1.766784452,-1.285477487,1.606156935,0.991538868,-2.809998366,0.540704944,1.369863014,0.345841259,0.138183577,0.341833595,-0.135906496,-0.06765671,0.066923206,0.0,0.0,-15.47767902,-16.98630137,-8.438526716,6.425536325,12.23764272,-2.446316934,10.82507358,10.64078969,11.43574828,13.39650384,-14.93697408,-15.61643836,-8.092685457,6.563719902,12.57947631,-2.58222343,10.75741687,10.7077129,11.43574828,13.39650384
508,50,3,5,13,223,Georgia,Paulding County,142324,142385,142826,143606,144750,146775,148562,151691,155415,159642,164482,169302,173359,441,780,1144,2025,1787,3129,3724,4227,4840,4820,4057,508,1866,1885,1850,1856,1851,1958,1909,1918,1976,1887,214,700,713,812,774,882,888,946,1012,1101,1235,294,1166,1172,1038,1082,969,1070,963,906,875,652,20,40,107,90,54,64,136,93,93,32,42,126,-429,-123,902,669,2079,2510,3160,3834,3922,3378,146,-389,-16,992,723,2143,2646,3253,3927,3954,3420,1,3,-12,-5,-18,17,8,11,7,-9,-15,662,659,636,624,545,500,374,461,474,472,530,529,13.02927047,13.07411672,12.69187891,12.56869271,12.32960204,12.7512976,12.11844206,11.83497674,11.83999233,11.01380081,4.887722042,4.945275978,5.570705771,5.241469914,5.875045378,5.783019544,6.00526254,6.244523701,6.597080747,7.20829041,8.14154843,8.128840739,7.121173141,7.3272228,6.454556657,6.968278054,6.11317952,5.590453037,5.242911584,3.805510402,0.279298402,0.74213819,0.617442758,0.365683948,0.426307148,0.885687678,0.590369362,0.573854451,0.191740767,0.245140241,-2.995475366,-0.853112125,6.188148529,4.530417794,13.84832125,16.34614758,20.05986218,23.65761252,23.50022769,19.71627936,-2.716176963,-0.110973935,6.805591287,4.896101741,14.2746284,17.23183526,20.65023155,24.23146697,23.69196846,19.9614196
509,50,3,5,13,225,Georgia,Peach County,27695,28054,28104,28031,28012,27411,27391,27216,27111,27179,27574,27697,27950,50,-73,-19,-601,-20,-175,-105,68,395,123,253,81,317,314,292,298,305,287,274,313,308,333,29,236,234,238,229,243,282,282,279,297,302,52,81,80,54,69,62,5,-8,34,11,31,0,8,31,26,19,32,25,4,0,-3,1,1,-162,-128,-707,-105,-274,-135,73,358,116,221,1,-154,-97,-681,-86,-242,-110,77,358,113,222,-3,0,-2,26,-3,5,0,-1,3,-1,0,2028,2018,2021,2013,1365,1302,948,1044,1251,1445,1440,1440,11.29420148,11.20568135,10.53714162,10.87551549,11.17072903,10.56564876,10.09393995,11.43316348,11.14508513,11.96830018,8.408301416,8.350730689,8.588492142,8.357359221,8.899957881,10.38157822,10.38865353,10.1912224,10.74704637,10.8541341,2.885900062,2.854950663,1.948649478,2.518156272,2.270771147,0.184070536,-0.294713575,1.241941081,0.398038755,1.114166083,0.285027167,1.106293382,0.938238637,0.69340535,1.172010914,0.920352679,0.147356788,0.0,-0.108556024,0.035940841,-5.771800125,-4.567921061,-25.51287372,-3.831976935,-10.03534345,-4.969904467,2.689261374,13.07690903,4.197499593,7.942925944,-5.486772958,-3.461627679,-24.57463508,-3.138571585,-8.86333254,-4.049551788,2.836618162,13.07690903,4.088943569,7.978866785
510,50,3,5,13,227,Georgia,Pickens County,29431,29402,29434,29390,29258,29389,29807,30139,30654,31542,32039,32648,33127,32,-44,-132,131,418,332,515,888,497,609,479,77,308,287,300,293,318,306,311,315,293,301,51,294,293,310,335,285,332,358,342,348,398,26,14,-6,-10,-42,33,-26,-47,-27,-55,-97,3,16,15,16,-1,3,3,0,-1,-2,-1,6,-73,-141,122,448,294,538,930,524,666,581,9,-57,-126,138,447,297,541,930,523,664,580,-3,-1,0,3,13,2,0,5,1,0,-4,360,361,368,354,321,334,337,354,369,398,399,398,10.47191623,9.78720502,10.23070234,9.899317522,10.60954859,10.0669485,10.00064313,9.9086205,9.059007219,9.152413531,9.995920033,9.991815578,10.57172575,11.31833232,9.508557702,10.92231013,11.51199434,10.75793083,10.75950346,12.10186241,0.475996192,-0.204610558,-0.341023411,-1.419014798,1.100990892,-0.855361637,-1.511351212,-0.849310329,-1.700496236,-2.949448879,0.543995648,0.511526395,0.545637458,-0.033786067,0.100090081,0.098695574,0.0,-0.031455938,-0.061836227,-0.030406689,-2.481980144,-4.808348111,4.160485617,15.13615785,9.808827945,17.69940618,29.90546016,16.48291156,20.59146351,17.66628658,-1.937984496,-4.296821716,4.706123075,15.10237178,9.908918026,17.79810176,29.90546016,16.45145562,20.52962728,17.63587989
511,50,3,5,13,229,Georgia,Pierce County,18758,18760,18813,18769,18902,19015,19004,19089,19116,19200,19398,19443,19522,53,-44,133,113,-11,85,27,84,198,45,79,55,241,226,259,212,235,263,242,255,246,250,37,196,179,202,211,198,200,214,197,235,253,18,45,47,57,1,37,63,28,58,11,-3,1,2,10,0,-6,-8,-3,-4,-4,-5,-4,33,-91,77,57,-2,59,-33,62,142,40,84,34,-89,87,57,-8,51,-36,58,138,35,80,1,0,-1,-1,-4,-3,0,-2,2,-1,2,142,145,143,150,178,184,188,126,94,74,149,149,12.8252887,11.99861963,13.66141836,11.15231858,12.33822487,13.76783144,12.63179873,13.21311985,12.66702711,12.83202874,10.43052525,9.503331475,10.65485139,11.0997133,10.39561074,10.46983379,11.1702683,10.20778279,12.10061533,12.98601309,2.394763451,2.495288153,3.006566975,0.052605276,1.942614129,3.297997644,1.461530431,3.005337064,0.566411781,-0.153984345,0.106433931,0.530912373,0.0,-0.315631658,-0.420024676,-0.157047507,-0.208790062,-0.207264625,-0.257459901,-0.20531246,-4.842743867,4.088025271,3.006566975,-0.105210553,3.097681989,-1.727522576,3.236245955,7.357894191,2.059679205,4.311561658,-4.736309936,4.618937644,3.006566975,-0.42084221,2.677657312,-1.884570082,3.027455893,7.150629566,1.802219304,4.106249198
